,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,PowerConsumption,IndoorGPSx,IndoorGPSy,Phase,Phase_compressed,Production
915,2021-11-26 07:58:59,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2122.55,-1.159,4.783,8,1,0
916,2021-11-26 07:59:01,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2144.0,-1.163,4.828,8,1,0
917,2021-11-26 07:59:03,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.81,-1.164,4.842,8,1,0
6111,2021-11-26 07:59:07,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2126.45,-1.165,4.848,8,1,0
918,2021-11-26 07:59:08,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.81,-1.165,4.848,8,1,0
919,2021-11-26 07:59:09,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2126.45,-1.165,4.848,8,1,0
920,2021-11-26 07:59:11,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2130.35,-1.165,4.847,8,1,0
921,2021-11-26 07:59:15,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2139.32,-1.166,4.853,8,1,0
922,2021-11-26 07:59:17,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2147.9,-1.165,4.849,8,1,0
923,2021-11-26 07:59:21,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2134.64,-1.165,4.849,8,1,0
924,2021-11-26 07:59:23,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2136.59,-0.641,3.681,8,1,0
925,2021-11-26 07:59:25,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2144.39,-0.317,3.194,8,1,0
926,2021-11-26 07:59:28,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2145.17,-0.856,2.17,8,1,0
927,2021-11-26 07:59:29,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2115.92,-0.818,1.654,8,1,0
928,2021-11-26 07:59:31,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2131.52,-0.832,1.278,8,1,0
929,2021-11-26 07:59:34,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2141.66,-0.859,1.181,8,1,0
930,2021-11-26 07:59:35,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2144.39,-0.866,1.169,8,1,0
931,2021-11-26 07:59:37,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2142.44,-0.849,1.135,8,1,0
6112,2021-11-26 07:59:39,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2124.11,-0.85,1.122,8,1,0
932,2021-11-26 07:59:40,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2136.98,-0.847,1.127,8,1,0
933,2021-11-26 07:59:41,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2131.13,-0.854,1.119,8,1,0
934,2021-11-26 07:59:43,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,3466.47,-0.859,1.113,8,1,0
935,2021-11-26 07:59:45,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2141.66,-0.864,1.141,8,1,0
936,2021-11-26 07:59:47,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2136.2,-0.858,1.161,8,1,0
937,2021-11-26 07:59:49,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2139.32,-0.861,1.16,8,1,0
938,2021-11-26 07:59:51,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2127.23,-0.994,1.391,8,1,0
6113,2021-11-26 07:59:53,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2147.12,-1.022,2.042,8,1,0
939,2021-11-26 07:59:54,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2138.15,-0.861,2.534,8,1,0
940,2021-11-26 07:59:55,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.81,-0.608,2.779,8,1,0
941,2021-11-26 07:59:57,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.81,-0.182,3.527,8,1,0
942,2021-11-26 07:59:59,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2132.3,-0.051,4.308,8,1,0
943,2021-11-26 08:00:01,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2145.17,-0.011,4.684,8,1,0
944,2021-11-26 08:00:03,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2126.45,0.001,4.798,8,1,0
945,2021-11-26 08:00:05,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2152.19,0.004,4.834,8,1,0
946,2021-11-26 08:00:07,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2203.69,0.005,4.844,8,1,0
947,2021-11-26 08:00:09,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2127.62,0.006,4.847,8,1,0
948,2021-11-26 08:00:11,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2139.32,0.008,4.852,8,1,0
949,2021-11-26 08:00:15,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2129.96,0.009,4.854,8,1,0
950,2021-11-26 08:00:17,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2120.6,0.01,4.856,8,1,0
6114,2021-11-26 08:00:20,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2235.3,0.006,4.85,8,1,0
951,2021-11-26 08:00:25,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2140.49,0.012,4.859,8,1,0
952,2021-11-26 08:00:27,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2122.55,0.012,4.859,8,1,0
953,2021-11-26 08:00:29,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2126.45,0.007,4.851,8,1,0
6633,2021-11-26 08:00:33,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2133.86,0.007,4.851,8,1,0
954,2021-11-26 08:00:35,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2117.09,0.009,4.854,8,1,0
955,2021-11-26 08:00:41,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.81,0.007,4.852,8,1,0
956,2021-11-26 08:00:47,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2152.19,0.008,4.853,8,1,0
957,2021-11-26 08:00:49,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2133.47,0.006,4.849,8,1,0
958,2021-11-26 08:00:51,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2126.45,0.005,4.848,8,1,0
6634,2021-11-26 08:00:53,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2140.49,0.007,4.851,8,1,0
959,2021-11-26 08:00:54,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2147.91,0.006,4.849,8,1,0
960,2021-11-26 08:00:57,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2131.13,0.006,4.85,8,1,0
6635,2021-11-26 08:01:00,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2129.18,0.005,4.847,8,1,0
961,2021-11-26 08:01:01,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2115.92,0.007,4.851,8,1,0
962,2021-11-26 08:01:05,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2124.11,0.01,4.856,8,1,0
963,2021-11-26 08:01:07,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2140.88,0.005,4.848,8,1,0
964,2021-11-26 08:01:09,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2139.71,0.005,4.847,8,1,0
965,2021-11-26 08:01:11,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,3165.69,0.005,4.847,8,1,0
6636,2021-11-26 08:01:13,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2152.19,0.006,4.85,8,1,0
966,2021-11-26 08:01:14,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2146.34,0.006,4.848,8,1,0
967,2021-11-26 08:01:15,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2132.3,0.005,4.847,8,1,0
968,2021-11-26 08:01:17,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2133.47,0.005,4.847,8,1,0
969,2021-11-26 08:01:20,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2121.77,0.004,4.846,8,1,0
970,2021-11-26 08:01:23,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.42,0.005,4.848,8,1,0
971,2021-11-26 08:01:25,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2152.19,0.004,4.847,8,1,0
972,2021-11-26 08:01:27,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2154.15,-0.071,3.666,8,1,0
973,2021-11-26 08:01:29,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2137.76,-0.516,2.523,8,1,0
974,2021-11-26 08:01:31,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2131.13,-0.757,1.628,8,1,0
6637,2021-11-26 08:01:33,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.42,-0.987,1.654,8,1,0
975,2021-11-26 08:01:34,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2142.44,-0.71,1.836,10,1,0
976,2021-11-26 08:01:35,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2147.91,-0.516,1.92,10,1,0
977,2021-11-26 08:01:37,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2458.82,-0.427,1.994,10,1,0
978,2021-11-26 08:01:40,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2112.41,-0.401,2.001,10,1,0
979,2021-11-26 08:01:41,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2128.79,-0.405,1.989,10,1,0
980,2021-11-26 08:01:45,0.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2131.52,-0.388,2.009,10,1,0
981,2021-11-26 08:01:47,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2121.77,-0.379,2.019,10,1,0
982,2021-11-26 08:01:51,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2141.66,-0.383,2.014,10,1,0
6035,2021-11-26 08:01:53,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2131.13,-0.38,2.019,10,1,0
983,2021-11-26 08:01:54,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2135.81,-0.385,2.012,10,1,0
984,2021-11-26 08:01:55,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2130.74,-0.392,2.001,10,1,0
985,2021-11-26 08:01:57,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2130.74,-0.462,2.345,10,1,0
6036,2021-11-26 08:02:00,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2136.2,-0.44,3.569,9,1,0
986,2021-11-26 08:02:01,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2134.64,-0.242,4.14,9,1,0
987,2021-11-26 08:02:03,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2146.34,-0.071,4.631,9,1,0
988,2021-11-26 08:02:05,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2126.84,-0.019,4.781,9,1,0
989,2021-11-26 08:02:07,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2133.47,-0.003,4.827,9,1,0
990,2021-11-26 08:02:09,0.0,6.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2132.69,0.002,4.841,9,1,0
991,2021-11-26 08:02:11,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2144.0,0.003,4.845,9,1,0
6638,2021-11-26 08:02:13,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2275.08,-0.434,4.504,9,1,0
992,2021-11-26 08:02:14,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2191.61,-0.462,3.945,9,1,0
993,2021-11-26 08:02:15,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2183.79,-0.373,3.228,9,1,0
994,2021-11-26 08:02:17,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2190.83,-0.354,2.445,9,1,0
6115,2021-11-26 08:02:20,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2206.04,-0.397,2.103,9,1,0
995,2021-11-26 08:02:21,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2200.57,-0.392,2.067,9,1,0
996,2021-11-26 08:02:23,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2203.7,-0.379,2.058,9,1,0
997,2021-11-26 08:02:25,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,3224.21,-0.386,2.031,9,1,0
998,2021-11-26 08:02:27,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2173.26,-0.378,2.043,9,1,0
999,2021-11-26 08:02:29,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2185.36,-0.377,2.05,9,1,0
1000,2021-11-26 08:02:31,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2193.16,-0.369,2.019,9,1,0
6639,2021-11-26 08:02:33,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2201.36,-0.378,2.036,9,1,0
1001,2021-11-26 08:02:34,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2206.04,-0.382,2.033,9,1,0
1002,2021-11-26 08:02:35,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2204.87,-0.383,2.031,9,1,0
1003,2021-11-26 08:02:37,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2187.31,-0.375,2.051,9,1,0
1004,2021-11-26 08:02:39,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2204.48,-0.384,2.03,9,1,0
1005,2021-11-26 08:02:41,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2202.53,-0.371,2.042,9,1,0
1006,2021-11-26 08:02:43,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2194.72,-0.367,2.042,9,1,0
1007,2021-11-26 08:02:45,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2195.51,-0.349,2.095,9,1,0
1008,2021-11-26 08:02:47,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2207.21,-0.395,2.116,9,1,0
1009,2021-11-26 08:02:49,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2331.26,-0.471,2.166,9,1,0
1010,2021-11-26 08:02:51,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2196.67,-0.404,2.106,9,1,0
1011,2021-11-26 08:02:54,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2195.89,-0.389,2.092,9,1,0
1012,2021-11-26 08:02:55,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2200.19,-0.448,2.142,9,1,0
1013,2021-11-26 08:02:57,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2194.34,-0.47,2.148,9,1,0
1014,2021-11-26 08:02:59,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2194.34,-0.428,2.135,9,1,0
1015,2021-11-26 08:03:01,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2195.51,-0.484,2.155,9,1,0
1016,2021-11-26 08:03:03,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2187.31,-0.415,2.122,9,1,0
1017,2021-11-26 08:03:08,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2181.07,-0.382,2.11,9,1,0
1018,2021-11-26 08:03:09,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2189.27,-0.419,2.121,9,1,0
1019,2021-11-26 08:03:11,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2186.92,-0.463,2.155,9,1,0
1020,2021-11-26 08:03:14,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2357.79,-0.43,2.155,9,1,0
1021,2021-11-26 08:03:15,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2249.33,-0.429,2.15,9,1,0
1022,2021-11-26 08:03:17,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2182.24,-0.446,2.155,9,1,0
1023,2021-11-26 08:03:19,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2192.0,-0.447,2.157,9,1,0
1024,2021-11-26 08:03:21,0.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,110.0,0.0,0.0,0.0,0.0,2175.61,-0.428,2.119,9,1,0
